NDB_No,Seq,Amount,Msre_Desc,Gm_Wgt,Num_Data_Pts,Std_Dev
05079,3,1,"leg, bone removed",125,nan,nan
05080,1,4,oz,113,nan,nan
05080,2,1,"leg, bone and skin removed (Sum of drumstick+thigh+back meat only)",265,nan,nan
05080,3,1,thigh bone and skin removed,147,nan,nan
05080,4,1,drumstick bone and skin removed,88,nan,nan
05080,5,1,back bone and skin removed,30,nan,nan
05081,1,1,unit (yield from 1 lb ready-to-cook chicken),56,nan,nan
05081,2,1,"leg, bone and skin removed",94,nan,nan
05082,1,3,oz,85,nan,nan
05082,2,1,leg (Sum of drumstick+thigh+back meat only),199,nan,nan
05082,3,1,drumstick bone and skin,105,nan,nan
05082,4,1,thigh bone and skin,72,nan,nan
05082,5,1,back bone and skin,22,nan,nan
05083,1,3,oz,85,nan,nan
05083,2,1,"cup, chopped or diced",160,nan,nan
05083,3,1,unit (yield from 1 lb ready-to-cook chicken),60,nan,nan
05083,4,1,"leg, bone and skin removed",101,nan,nan
05084,1,1,unit (yield from 1 lb ready-to-cook chicken),15,nan,nan
05084,2,1,"neck, bone removed",50,nan,nan
05085,1,1,unit (yield from 1 lb ready-to-cook chicken),16,nan,nan
05085,2,1,"neck, bone removed",52,nan,nan
05086,1,1,unit (yield from 1 lb ready-to-cook chicken),11,nan,nan
05086,2,1,"neck, bone removed",36,nan,nan
05087,1,1,unit (yield from 1 lb ready-to-cook chicken),11,nan,nan
05087,2,1,"neck, bone removed",38,nan,nan
05088,1,1,unit (yield from 1 lb ready-to-cook chicken),6,nan,nan
05088,2,1,"neck, bone and skin removed",20,nan,nan
05089,1,1,unit (yield from 1 lb ready-to-cook chicken),7,nan,nan
05089,2,1,"neck, bone and skin removed",22,nan,nan
05090,1,3,oz,85,nan,nan
05090,2,1,unit (yield from 1 lb ready-to-cook chicken),5,nan,nan
05090,3,1,"neck, bone and skin removed",18,nan,nan
05091,1,4,oz,113,6,nan
05091,2,1,thigh with skin,193,23,0
05092,1,1,unit (yield from 1 lb ready-to-cook chicken),52,nan,nan
05092,2,1,"thigh, bone removed",86,nan,nan
05093,1,1,unit (yield from 1 lb ready-to-cook chicken),38,nan,nan
05093,2,1,"thigh, bone removed",62,nan,nan
05094,1,3,oz,85,6,nan
05094,2,1,thigh with skin,137,28,22.92
05094,3,1,thigh without skin,116,45,nan
05095,1,1,unit (yield from 1 lb ready-to-cook chicken),41,nan,nan
05095,2,1,"thigh, bone removed",68,nan,nan
05096,1,4,oz,113,nan,27.19
05096,2,1,thigh without skin,149,45,nan
05097,1,3,oz,85,nan,nan
05097,2,1,unit (yield from 1 lb ready-to-cook chicken),31,nan,nan
05097,3,1,"thigh, bone and skin removed",52,nan,nan
05098,1,3,oz,85,6,22.92
05098,2,1,thigh without skin,116,45,nan
05098,3,1,thigh with skin,137,28,nan
05099,1,1,"cup, chopped or diced",140,nan,nan
05099,2,1,unit (yield from 1 lb ready-to-cook chicken),33,nan,nan
05099,3,1,"thigh, bone and skin removed",55,nan,nan
05100,1,4,oz,113,nan,14.62
05100,2,1,piece,107,11,458.26
05100,3,1,package,1150,11,nan
05101,1,1,unit (yield from 1 lb ready-to-cook chicken),29,nan,nan
05101,2,1,"wing, bone removed",49,nan,nan
05102,1,1,unit (yield from 1 lb ready-to-cook chicken),19,nan,nan
05102,2,1,"wing, bone removed",32,nan,nan
05103,1,3,oz,85,nan,nan
05103,2,1,piece,85,155,nan
05104,1,1,"cup, chopped or diced",140,nan,nan
05104,2,1,unit (yield from 1 lb ready-to-cook chicken),24,nan,nan
05104,3,1,"wing, bone removed",40,nan,nan
05105,1,1,"wing, bone and skin removed (yield from 1 lb ready-to-cook chicken)",17,nan,nan
05105,2,1,"wing, bone and skin removed",29,nan,nan
05106,1,3,oz,85,nan,nan
05106,2,1,unit (yield from 1 lb ready-to-cook chicken),12,nan,nan
05106,3,1,"wing, bone and skin removed",20,nan,nan
05107,1,1,unit (yield from 1 lb ready-to-cook chicken),13,nan,nan
05107,2,1,"wing, bone and skin removed",21,nan,nan
05108,1,3,oz,85,nan,nan
05108,2,1,"cup, chopped or diced",140,nan,nan
05108,3,1,unit (yield from 1 lb ready-to-cook chicken),14,nan,nan
05108,4,1,"wing, bone and skin removed",24,nan,nan
05109,1,3,oz,85,nan,nan
05109,2,1,chicken,1509,nan,nan
05110,1,3,oz,85,nan,nan
05110,2,1,unit (yield from 1 lb ready-to-cook chicken),235,nan,nan
05110,3,1,chicken,1072,nan,nan
05111,1,3,oz,85,nan,nan
05111,2,1,breast,635,6,150.22
05111,3,1,bird,4405,6,925.70
05112,1,3,oz,85,nan,nan
05112,2,1,unit (yield from 1 lb ready-to-cook chicken),210,nan,nan
05112,3,0.50,"chicken, bone removed",480,nan,nan
05113,1,3,oz,85,nan,nan
05113,2,1,unit (yield from 1 lb ready-to-cook chicken),209,nan,nan
05113,3,0.50,"chicken, bone and skin removed",477,nan,nan
05114,1,1,"cup, chopped or diced",140,nan,nan
05114,2,1,unit (yield from 1 lb ready-to-cook chicken),171,nan,nan
05115,1,1,unit (yield from 1 lb ready-to-cook chicken),25,nan,nan
05115,2,1,giblets,113,nan,nan
05116,1,1,"cup, chopped or diced",145,nan,nan
05116,2,1,unit (yield from 1 lb ready-to-cook chicken),15,nan,nan
05117,1,1,unit (yield from 1 lb ready-to-cook chicken),99,nan,nan
05117,2,0.50,"chicken, bone and skin removed",220,nan,nan
05118,1,1,"cup, chopped or diced",140,nan,nan
05118,2,1,unit (yield from 1 lb ready-to-cook chicken),78,nan,nan
05119,1,1,unit (yield from 1 lb ready-to-cook chicken),113,nan,nan
05119,2,0.50,"chicken, bone and skin removed",258,nan,nan
05120,1,1,"cup, chopped or diced",140,nan,nan
05120,2,1,unit (yield from 1 lb ready-to-cook chicken),94,nan,nan
05121,1,3,oz,85,nan,nan
05121,2,1,chicken,905,nan,nan
05122,1,3,oz,85,nan,nan
05122,2,1,"cup, chopped or diced",160,nan,nan
05122,3,1,unit (yield from 1 lb ready-to-cook chicken),202,nan,nan
05122,4,1,"chicken, bone removed",593,nan,nan
05123,1,3,oz,85,nan,nan
05123,2,1,unit (yield from 1 lb ready-to-cook chicken),271,nan,nan
05123,3,0.50,"chicken, bone removed",398,nan,nan
05124,1,3,oz,85,nan,nan
05124,2,1,unit (yield from 1 lb ready-to-cook chicken),178,nan,nan
05124,3,0.50,"chicken, bone removed",261,nan,nan
05125,1,4,oz,113,nan,nan
05125,2,1,unit (yield from 1 lb ready-to-cook chicken),194,nan,nan
05125,3,0.50,"chicken, bone and skin removed",284,nan,nan
05126,1,3,oz,85,nan,nan
05126,2,1,"cup, chopped or diced",140,nan,nan
05126,3,1,unit (yield from 1 lb ready-to-cook chicken),137,nan,nan
05127,1,1,unit (yield from 1 lb ready-to-cook chicken),28,nan,nan
05127,2,1,giblets,81,nan,nan
05128,1,1,"cup, chopped or diced",145,nan,nan
05128,2,1,unit (yield from 1 lb ready-to-cook chicken),17,nan,nan
05129,1,1,unit (yield from 1 lb ready-to-cook chicken),89,nan,nan
05129,2,0.50,"chicken, bone and skin removed",130,nan,nan
05130,1,1,"cup, chopped or diced",140,nan,nan
05130,2,1,unit (yield from 1 lb ready-to-cook chicken),64,nan,nan
05131,1,1,unit (yield from 1 lb ready-to-cook chicken),105,nan,nan
05131,2,0.50,"chicken, bone and skin removed",154,nan,nan
05132,1,1,"cup, chopped or diced",140,nan,nan
05132,2,1,unit (yield from 1 lb ready-to-cook chicken),73,nan,nan
05133,1,3,oz,85,nan,nan
05133,2,1,capon,2152,nan,nan
05134,1,3,oz,85,nan,nan
05134,2,1,capon,1418,nan,nan
05134,3,1,unit (yield from 1 lb ready-to cook capon),218,nan,nan
05135,1,3,oz,85,nan,nan
05135,2,1,unit (yield from 1 lb ready-to cook capon),297,nan,nan
05135,3,0.50,"capon, bone removed",964,nan,nan
05136,1,3,oz,85,nan,nan
05136,2,1,unit (yield from 1 lb ready-to cook capon),196,nan,nan
05136,3,0.50,"capon, bone removed",637,nan,nan
05137,1,1,giblets,115,nan,nan
05137,2,1,unit (yield from 1 lb ready-to cook capon),18,nan,nan
05138,1,1,"cup, chopped or diced",145,nan,nan
05138,2,1,unit (yield from 1 lb ready-to cook capon),11,nan,nan
05139,1,3,oz,85,nan,nan
05139,2,1,unit (yield from 1 lb ready-to-cook duck),287,nan,nan
05139,3,0.50,duck,634,nan,nan
05140,1,1,"cup, chopped or diced",140,nan,nan
05140,2,1,unit (yield from 1 lb ready-to-cook duck),173,nan,nan
05140,3,0.50,duck,382,nan,nan
05141,1,1,unit (yield from 1 lb ready-to-cook duck),137,nan,nan
05141,2,0.50,duck,303,nan,nan
05142,1,1,"cup, chopped or diced",140,nan,nan
05142,2,1,unit (yield from 1 lb ready-to-cook duck),100,nan,nan
05142,3,0.50,duck,221,nan,nan
05143,1,1,liver,44,nan,nan
05143,2,1,unit (yield from 1 lb ready-to-cook duck),10,nan,nan
05144,1,3,oz,85,nan,nan
05144,2,1,unit (yield from 1 lb ready-to-cook duck),239,nan,nan
05144,3,0.50,duck,270,nan,nan
05145,1,1,unit (yield from 1 lb ready-to-cook duck),73,nan,nan
05145,2,0.50,"breast, bone and skin removed",83,nan,nan
05146,1,3,oz,85,nan,nan
05146,2,1,unit (yield from 1 lb ready-to-cook goose),320,nan,nan
05146,3,0.50,goose,1319,nan,nan
05147,1,1,"cup, chopped or diced",140,nan,nan
05147,2,1,unit (yield from 1 lb ready-to-cook goose),188,nan,nan
05147,3,0.50,goose,774,nan,nan
05148,1,3,oz,85,nan,nan
05148,2,1,unit (yield from 1 lb ready-to-cook goose),185,nan,nan
05148,3,0.50,goose,766,nan,nan
05149,1,1,unit (yield from 1 lb ready-to-cook goose),143,nan,nan
05149,2,0.50,goose,591,nan,nan
05150,1,1,liver,94,nan,nan
05150,2,1,unit (yield from 1 lb ready-to-cook goose),11,nan,nan
05151,1,3,oz,85,nan,nan
05151,2,1,unit (yield from 1 lb ready-to-cook guinea),359,nan,nan
05151,3,0.50,guinea,345,nan,nan
05152,1,3,oz,85,nan,nan
05152,2,1,unit (yield from 1 lb ready-to-cook guinea),275,nan,nan
05152,3,0.50,guinea,264,nan,nan
05153,1,3,oz,85,nan,nan
05153,2,1,unit (yield from 1 lb ready-to-eat pheasant),371,nan,nan
05153,3,0.50,pheasant,400,nan,nan
05154,1,3,oz,85,nan,nan
05154,2,1,unit (yield from 1 lb ready-to-eat pheasant),326,nan,nan
05154,3,0.50,pheasant,352,nan,nan
05155,1,3,oz,85,nan,nan
05155,2,1,unit (yield from 1 lb ready-to-eat pheasant),169,nan,nan
05155,3,0.50,"breast, bone and skin removed",182,nan,nan
05156,1,1,unit (yield from 1 lb ready-to-eat pheasant),99,nan,nan
05156,2,1,"leg, bone and skin removed",107,nan,nan
05157,1,1,quail,109,nan,nan
05157,2,1,unit (yield from 1 lb ready-to cook quail),405,nan,nan
05158,1,1,quail,92,nan,nan
05158,2,1,unit (yield from 1 lb ready-to cook quail),342,nan,nan
05159,1,3,oz,85,nan,nan
05159,2,1,unit (yield from 1 lb ready-to cook quail),208,nan,nan
05159,3,1,breast,56,nan,nan
05160,1,3,oz,85,nan,nan
05160,2,1,unit (yield from 1 lb ready-to-cook squab),297,nan,nan
05160,3,1,squab,199,nan,nan
05161,1,1,unit (yield from 1 lb ready-to-cook squab),251,nan,nan
05161,2,1,squab,168,nan,nan
05162,1,1,"breast, bone removed",101,nan,nan
05162,2,1,unit (yield from 1 lb ready-to-cook squab),151,nan,nan
05165,1,4,oz,113,1,nan
05165,2,1,bird,5002,8,1142.28
05166,1,3,oz,85,1,nan
05166,2,1,bird,3812,8,950.88
05167,1,4,oz,113,1,nan
05167,2,1,bird,5002,8,1142.28
05168,1,3,oz,85,1,nan
05168,2,1,bird,3812,8,950.88
05169,1,4,oz,113,nan,nan
05169,2,1,lb,453,nan,nan
05170,1,3,oz,85,nan,nan
05171,1,4,oz,113,18,12.66
05171,2,1,giblets,157,16,52.17
05172,1,3,oz,85,8,29.59
05172,2,1,giblets,95,18,nan
05173,1,4,oz,113,nan,26.34
05173,2,1,raw gizzard,63,8,nan
05174,1,3,oz,85,nan,17.72
05174,2,1,gizzard cooked,45,8,nan
05175,1,4,oz,113,nan,12.66
05175,2,1,piece,24,18,nan
05176,1,3,oz,85,nan,11.33
05176,2,1,heart,20,7,nan
05177,1,4,oz,113,nan,46.34
05177,2,1,raw liver,78,8,nan
05178,1,3,oz,85,nan,31.32
05178,2,1,liver cooked,53,8,nan
05179,1,1,oz,28.35,nan,nan
05179,2,1,lb,453,nan,nan
05180,1,3,oz,85,nan,nan
05181,1,4,oz,113,nan,nan
05181,2,1,lb,453,nan,nan
05182,1,3,oz,85,nan,nan
05183,1,4,oz,113,nan,nan
05183,2,1,lb,453,nan,nan
05184,1,3,oz,85,nan,nan
05185,1,1,serving,85,nan,nan
05186,1,3,oz,85,nan,nan
05187,1,4,oz,113,nan,nan
05187,2,1,serving,85,nan,nan
05188,1,3,oz,85,nan,nan
05190,1,1,"cup, chopped or diced",140,nan,nan
05190,2,0.50,"back, bone removed",262,nan,nan
05190,3,1,unit (yield from 1 lb ready-to-cook turkey),34,nan,nan
05191,1,1,unit (yield from 1 lb ready-to-cook turkey),146,nan,nan
05191,2,0.50,"breast, bone removed",1132,nan,nan
05192,1,3,oz,85,nan,nan
05192,2,0.50,unit (yield from 1 lb ready-to-cook turkey),112,nan,nan
05192,3,0,"breast, bone removed",864,nan,nan
05193,1,1,unit (yield from 1 lb ready-to-cook turkey),105,nan,nan
05193,2,1,"leg, bone removed",816,nan,nan
05194,1,3,oz,85,nan,nan
05194,2,1,unit (yield from 1 lb ready-to-cook turkey),71,nan,nan
05194,3,1,"leg, bone removed",546,nan,nan
05195,1,1,unit (yield from 1 lb ready-to-cook turkey),33,nan,nan
05195,2,1,"wing, bone removed",256,nan,nan
05196,1,3,oz,85,nan,nan
05196,2,1,unit (yield from 1 lb ready-to-cook turkey),24,nan,nan
05196,3,1,"wing, bone removed",186,nan,nan
05200,1,3,oz,85,nan,nan
05200,2,0.50,"turkey, bone removed",808,nan,nan
05200,3,1,unit (yield from 1 lb ready-to-cook turkey),229,nan,nan
05215,1,4,oz,113,nan,nan
05215,2,1,back,1124,7,362.91
05216,1,3,oz,85,nan,nan
05216,2,1,back,911,8,216.52
05219,1,4,oz,113,1,nan
05219,2,1,breast,1769,8,576.76
05220,1,3,oz,85,1,nan
05220,2,1,breast,1413,8,459.96
05227,1,4,oz,113,nan,nan
05227,2,1,wing,346,16,26.88
05228,1,3,oz,85,nan,nan
05228,2,1,wing,213,15,21.05
05236,1,1,unit (yield from 1 lb ready-to-cook turkey),31,nan,nan
05236,2,0.50,"turkey, skin only",196,nan,nan
05277,1,3,oz,85,nan,nan
05277,2,1,can (5 oz),142,nan,nan
05282,1,1,tbsp,13,nan,nan
05282,2,1,oz,28.35,nan,nan
05284,1,3,oz,85,nan,nan
05284,2,1,"cup, drained",135,nan,nan
05284,3,1,can (5 oz),142,nan,nan
05284,4,1,can (5 oz) yields,125,nan,nan
05285,1,1,oz,28.35,nan,nan
05285,2,0.50,lb,227,nan,nan
05286,1,3,oz,85,nan,nan
05286,2,1,"package (net weight, 5 oz)",142,nan,nan
05293,1,3,oz,85,nan,nan
05293,2,0.50,"breast, bone removed",864,nan,nan
05294,1,3,oz,85,nan,nan
05294,2,1,"thigh, bone removed",314,nan,nan
05295,1,3,oz,85,nan,nan
05295,2,1,"box (net weight, 2.5 lb)",1134,nan,nan
05300,1,1,stick (2.25 oz),64,nan,nan
05301,1,0.50,lb,227,nan,nan
05302,1,0.50,lb,227,nan,nan
05303,1,0.50,lb,227,nan,nan
05304,1,0.50,lb,227,nan,nan
05305,1,4,oz,113,nan,nan
05305,2,1,lb,453.6,nan,nan
05305,3,1,"patty, 4 oz",114,nan,nan
05306,1,3,oz,85,nan,nan
05306,2,1,"patty (4 oz, raw) (yield after cooking)",82,nan,nan
05306,3,1,"unit, yield from 1 lb raw",330,nan,nan
05307,1,3,oz,85,nan,nan
05307,2,0.50,bird,168,nan,nan
05308,1,3,oz,85,nan,nan
05308,2,0.50,bird,129,nan,nan
05308,3,1,bird whole,257,nan,nan
05309,1,3,oz,85,nan,nan
05309,2,0.50,bird,120,nan,nan
05309,3,1,bird whole,239,nan,nan
05310,1,3,oz,85,nan,nan
05310,2,0.50,bird,110,nan,nan
05310,3,1,bird whole,220,nan,nan
05311,1,3,oz,85,nan,nan
05311,2,1,cup,205,nan,nan
05311,3,1,can (5 oz) yields,125,nan,nan
05312,1,3,oz,85,nan,5.21
05312,2,1,piece,29,18,9.24
05312,3,1,serving,86,9,nan
05313,1,3,oz,85,nan,12.98
05313,2,1,serving,74,9,nan
05314,1,4,oz,113,nan,nan
05314,2,1,piece,263,11,83.91
05314,3,0.50,breast,118,nan,nan
05315,1,1,unit (yield from 1 lb ready-to-cook duck),56,nan,nan
05315,2,3,oz,85,nan,nan
05315,3,0.50,"breast, bone removed",120,nan,nan
05316,1,3,oz,85,nan,nan
05316,2,0.50,"breast, bone and skin removed",95,nan,nan
05316,3,1,"cup, chopped or diced",174,nan,nan
05316,4,1,unit (yield from 1 lb ready-to-cook duck),44,nan,nan
05317,1,1,"leg, bone removed (yield after cooking)",92,nan,nan
05317,2,1,unit (yield from 1 lb ready-to-cook duck),43,nan,nan
05317,3,3,oz,85,nan,nan
05318,1,3,oz,85,nan,nan
05318,2,1,"cup chopped or diced, cooked",174,nan,nan
05318,3,1,unit (yield from 1 lb ready-to-cook duck),35,nan,nan
05318,4,1,"leg, bone and skin removed",75,nan,nan
05319,1,3,oz,85,nan,13.47
05319,2,1,drumstick,71,96,nan
05320,1,3,oz,85,nan,24.07
05320,2,1,serving,96,30,nan
05323,1,3,oz,85,nan,nan
05323,2,1,patty,60,nan,nan
05324,1,3,oz,85,nan,nan
05324,2,1,patty,60,nan,nan
05326,1,3,oz,85,nan,nan
05326,2,1,piece,15,nan,nan
05326,3,4,pieces,62,nan,nan
05327,1,3,oz,85,nan,nan
05327,2,1,piece,15,nan,nan
05327,3,4,pieces,62,nan,nan
05332,1,4,oz crumbled,113,nan,nan
05333,1,3,oz crumbled,85,nan,nan
05334,1,3,oz,85,nan,19.42
05334,2,1,thigh,95,96,nan
05335,1,3,oz,85,nan,nan
05335,2,1,lb,453.6,nan,nan
05339,1,3,oz,85,nan,12.01
05339,2,1,wing,51,96,nan
05341,1,1,serving (3 oz),85,nan,nan
05341,2,1,back,102,nan,nan
05341,3,1,oz,28.35,nan,nan
05342,1,3,oz,85,nan,nan
05342,2,1,breast breast with skin and bone,483,48,nan
05342,3,1,oz,28.35,nan,nan
05343,1,1,drumstick,53,nan,nan
05343,2,1,serving (3oz),85,nan,nan
05343,3,1,oz,28.35,nan,nan
05344,1,3,oz,85,nan,nan
05345,1,1,thigh,89,nan,nan
05345,2,1,serving (3 oz),85,nan,nan
05345,3,1,oz,28.35,nan,nan
05346,1,1,wing,53,nan,nan
05346,2,1,serving (3 oz),85,nan,nan
05346,3,1,oz,28.35,nan,nan
05347,1,1,back,102,nan,nan
05347,2,1,serving (3 oz),85,nan,nan
05347,3,1,oz,28.35,nan,nan
05348,1,1,serving (3 oz),85,nan,nan
05348,2,1,oz,28.35,nan,nan
05348,3,1,breast,343,nan,nan
05349,1,1,drumstick,53,nan,nan
05349,2,1,serving (3 oz),85,nan,nan
05349,3,1,oz,28.35,nan,nan
05351,1,1,thigh,89,nan,nan
05351,2,1,serving,85,nan,nan
05352,1,1,wing,53,nan,nan
05352,2,1,serving (3 oz),85,nan,nan
05352,3,1,oz,28.35,nan,nan
05356,1,1,serving,85,nan,nan
05357,1,3,oz,85,nan,nan
05357,2,1,back,182,nan,nan
05358,1,3,oz,85,nan,nan
05358,2,1,breast,384,nan,nan
05359,1,3,oz,85,nan,nan
05359,2,1,drumstick,71,nan,nan
05361,1,3,oz,85,nan,nan
05361,2,1,thigh,95,nan,nan
05362,1,3,oz,85,nan,nan
05362,2,1,wing,51,nan,nan
05363,1,4,oz,113,nan,nan
05363,2,1,breast,219,6,12.11
05363,3,1,bird,627,6,47.42
05621,1,1,patty,117,6,16.33
05622,1,1,patty (yield from 135.8 g raw meat),109,6,42.20
05622,2,1,serving ( 3 oz ),85,nan,nan
05623,1,1,serving ( 3 oz ),85,nan,nan
05623,2,1,fan fillet,513,23,65.33
05624,1,1,serving ( 3 oz ),85,nan,nan
05624,2,1,steak,394,3,49.56
05625,1,3,oz,85,nan,nan
05625,2,1,flat fillet,354,23,43.54
05626,1,3,oz,85,nan,nan
05626,2,1,full rump,695,23,43.54
05627,1,1,serving ( 3 oz ),85,nan,nan
05627,2,1,full rump cooked ( yield from 695 g raw meat ),496,23,31.09
05628,1,3,oz,85,nan,nan
05628,2,1,inside drum,572,23,87.07
05629,1,1,serving ( 3 oz ),85,nan,nan
05629,2,1,inside drum cooked ( yield from 572 g raw meat ),416,23,63.38
05630,1,3,oz,85,nan,nan
05630,2,1,outside drum,422,23,65.33
05631,1,3,oz,85,nan,nan
05631,2,1,steak,300,23,21.79
05632,1,1,serving ( 3 oz ),85,nan,nan
05632,2,1,steak,244,3,77.63
05641,1,1,patty,109,6,1.65
05641,2,4,patty,435,6,6.62
05642,1,1,patty,93,6,1.69
05642,2,1,serving ( 3 oz ),85,nan,nan
05643,1,1,serving ( cooked from 4oz raw),85,nan,nan
05643,2,1,oz,28.35,nan,nan
05644,1,1,serving ( cooked from 4 oz raw ),85,nan,nan
05644,2,1,oz,28.35,nan,nan
05645,1,1,serving ( 3 oz ),85,nan,nan
05646,1,1,serving (cooked from 4 oz raw),85,nan,nan
05646,2,1,oz,28.35,nan,nan
05647,1,1,serving ( 3 oz ),85,nan,nan
05648,1,1,serving (cooked from 4 oz raw),85,nan,nan
05648,2,1,oz,28.35,nan,nan
05649,1,1,serving (cooked from 4 oz raw),85,nan,nan
05649,2,1,oz,28.35,nan,nan
05650,1,1,serving ( 3 oz ),85,nan,nan
05651,1,1,serving ( cooked from 4 oz raw),85,nan,nan
05651,2,1,oz,28.35,nan,nan
05652,1,1,serving ( 3 oz ),85,nan,nan
05653,1,1,serving (cooked from 4 oz raw),85,nan,nan
05653,2,1,oz,28.35,nan,nan
05653,3,1,lb,453,nan,nan
05654,1,1,serving (cooked from 4 oz raw),85,nan,nan
05654,2,1,lb,456,nan,nan
05654,3,1,oz,28.35,nan,nan
05655,1,1,serving ( cooked from 4 oz raw),85,nan,nan
05655,2,1,oz,28.35,nan,nan
05655,3,1,lb,453,nan,nan
05656,1,1,serving ( 3 oz ),85,nan,nan
05657,1,1,serving (cooked from 4 oz raw),85,nan,nan
05657,2,1,oz,28.35,nan,nan
05657,3,1,lb,453,nan,nan
05658,1,1,serving ( 3 oz ),85,nan,nan
05661,1,3,oz,85,nan,nan
05661,2,1,liver,44,nan,nan
05662,1,4,oz,113,nan,nan
05662,2,1,patty (cooked from 4 oz raw),85,nan,nan
05662,3,1,lb,453,nan,nan
05663,1,3,oz,85,nan,nan
05664,1,3,oz,85,nan,nan
05664,2,1,patty,85,nan,nan
05665,1,4,oz,113,nan,nan
05665,2,1,lb,453,nan,nan
05665,3,1,serving (cooked from 4 oz),85,nan,nan
05666,1,3,oz,85,nan,nan
05667,1,3,oz,85,nan,nan
05668,1,4,oz,113,nan,nan
05668,2,1,patty (cooked from 4 oz raw),85,nan,nan
05668,3,1,lb,453,nan,nan
05669,1,3,oz,85,nan,nan
05670,1,3,oz,85,nan,nan
05671,1,3,oz,85,nan,16.56
05671,2,1,drumstick without skin,95,60,18.38
05671,3,1,drumstick with skin,105,60,nan
05672,1,3,oz,85,nan,22.25
05672,2,1,thigh without skin,111,45,25.18
05672,3,1,thigh with skin,129,45,nan
05673,1,3,oz,85,nan,nan
05673,2,1,lb,453,nan,nan
05674,1,4,oz,113,nan,nan
05674,2,1,lb,453,nan,nan
05675,1,3,oz,85,nan,nan
05675,2,1,lb,453,nan,nan
05676,1,3,oz,85,nan,16.56
05676,2,1,drumstick without skin,95,60,18.38
05676,3,1,drumstick with skin,105,60,nan
05677,1,3,oz,85,nan,22.25
05677,2,1,thigh without skin,111,45,25.18
05677,3,1,thigh with skin,129,45,nan
05678,1,4,oz,113,6,29.46
05678,2,1,drumstick with skin,143,10,nan
05678,3,1,drumstick without skin,136,29,nan
05679,1,3,oz,85,6,nan
05679,2,1,drumstick without skin,91,30,23.64
05679,3,1,drumstick with skin,129,10,nan
05680,1,3,oz,85,nan,20.44
05680,2,1,drumstick without skin,95,10,22.46
05680,3,1,drumstick with skin,106,10,nan
05681,1,3,oz,85,nan,nan
05681,2,1,thigh without skin,132,15,31.26
05681,3,1,thigh with skin,158,15,39.35
05682,1,4,oz,113,nan,nan
05682,2,1,thigh without skin,148,15,24.13
05682,3,1,thigh with skin,191,15,34.24
05683,1,3,oz,85,6,31.24
05683,2,1,thigh with skin,130,15,26.33
05683,3,1,thigh without skin,112,15,nan
05684,1,3,oz,85,nan,nan
05685,1,4,oz,113,nan,nan
05686,1,3,oz,85,nan,nan
05687,1,3,oz,85,nan,22.46
05687,2,1,drumstick with skin,106,10,20.44
05687,3,1,drumstick without skin,95,10,nan
05688,1,4,oz,113,6,29.46
05688,2,1,drumstick with skin,143,10,24.86
05688,3,1,drumstick without skin,130,10,nan
05689,1,3,oz,85,6,23.64
05689,2,1,drumstick with skin,129,10,nan
05689,3,1,drumstick without skin,91,30,nan
05690,1,3,oz,85,nan,nan
05690,2,1,thigh without skin,132,15,31.26
05690,3,1,thigh with skin,158,15,39.35
05691,1,4,oz,113,nan,nan
05691,2,1,thigh without skin,148,15,24.13
05691,3,1,thigh,181,22,nan
05692,1,3,oz,85,6,31.24
05692,2,1,thigh with skin,130,15,26.33
05692,3,1,thigh without skin,112,15,nan
05693,1,3,oz,85,nan,nan
05693,2,1,back,182,48,34.31
05694,1,4,oz,113,nan,nan
05695,1,3,oz,85,nan,nan
05696,1,4,oz,113,nan,nan
05697,1,3,oz,85,nan,nan
05698,1,4,oz,113,nan,nan
05699,1,1,oz,28.35,nan,nan
05700,1,4,oz,113,nan,nan
05700,2,1,lb,453,nan,nan
05701,1,3,oz,85,nan,nan
05702,1,4,oz,113,nan,nan
05702,2,1,lb,453,nan,nan
05703,1,3,oz,85,nan,nan
05703,2,1,lb,453,nan,nan
05704,1,4,oz,113,1,nan
05704,2,1,bird,5717,11,1080.56
05705,1,3,oz,85,1,nan
05705,2,1,bird,4147,11,597.09
05706,1,4,oz,113,1,nan
05706,2,1,bird,5717,11,1080.56
05707,1,3,oz,85,1,nan
05707,2,1,bird,4147,11,597.09
05707,3,1,lb,453,1,nan
05708,1,4,oz,113,4,269.71
05708,2,1,breast,1171,4,0
05709,1,3,oz,85,4,0
05709,2,1,breast,852,4,209.04
05710,1,4,oz,113,4,0
05710,2,1,breast,1150,4,244.18
05711,1,1,breast,863,4,116.23
05711,2,3,oz,85,4,0
05712,1,4,oz,113,8,0
05712,2,1,wing,518,21,nan
05713,1,3,oz,85,8,0
05713,2,1,wing,375,31,nan
05714,1,4,oz,113,12,0
05715,1,3,oz,85,12,0
05716,1,4,oz,113,12,0
05716,2,1,drumstick,356,33,nan
05717,1,4,oz,113,5,0
05717,2,1,thigh,454,10,nan
05718,1,3,oz,85,1,nan
05718,2,1,breast,1654,11,336.64
05719,1,4,oz,113,nan,nan
05719,2,1,back,1245,11,251.39
05720,1,3,oz,85,nan,nan
05720,2,1,back,949,11,121.52
05721,1,4,oz,113,1,nan
05721,2,1,breast,2110,11,451.88
05721,3,1,lb,453,1,nan
05722,1,3,oz,85,5,0
05722,2,1,thigh,348,10,nan
05723,1,3,oz,85,12,0
05723,2,1,drumstick,275,35,nan
05724,1,4,oz,113,nan,nan
